"","School_id","Stu_id","x1ij","x2ij","v1rep","v2rep","v3rep","ps","trt","yij","X3","X4","V4","V5"
"44","10",284,1,1.78715756714212,0,0.140391662484035,0.653484909230362,0.172139240713112,0,-0.291458354642841,0.309004443213585,-0.552334407355627,0.775013506916695,-0.896505650839171
"45","10",285,1,-1.67491202334238,0,0.140391662484035,0.653484909230362,0.0392775454838081,0,1.26806868628821,1.45245769085803,-0.893822407737171,0.775013506916695,-0.896505650839171
"46","10",286,1,-0.119922720078726,0,0.140391662484035,0.653484909230362,0.963566192590894,1,0.773867455202281,0.56054082623526,1.07132594444119,0.775013506916695,-0.896505650839171
"47","10",287,0,1.11487732805872,0,0.140391662484035,0.653484909230362,0.320530361398356,0,0.486691784079638,1.27817581882161,-1.64685802064234,0.775013506916695,-0.896505650839171
"48","10",288,1,-0.397238029633859,0,0.140391662484035,0.653484909230362,0.206465761525183,0,0.829720180438164,1.31681218734635,-1.12980242038667,0.775013506916695,-0.896505650839171
"49","10",289,1,0.187563640891239,0,0.140391662484035,0.653484909230362,0.393906822112983,0,1.91026382992118,0.92584373161187,-0.432241930275398,0.775013506916695,-0.896505650839171
"50","10",290,1,1.17857616982829,0,0.140391662484035,0.653484909230362,0.268115493780688,0,0.926252578346712,-1.20005091060431,-0.906597213926988,0.775013506916695,-0.896505650839171
"51","10",291,1,-1.34067639722026,0,0.140391662484035,0.653484909230362,0.46307248092132,0,2.04149980997707,1.42762924518374,-1.44320831903231,0.775013506916695,-0.896505650839171
"52","10",292,0,0.0999400148557059,0,0.140391662484035,0.653484909230362,0.885923098667811,1,2.17711632244418,-1.13930165906619,0.377434121674308,0.775013506916695,-0.896505650839171
"53","10",293,0,-1.58143571979789,0,0.140391662484035,0.653484909230362,0.0618590413035874,0,0.880189050347674,-1.01295777658339,-0.759189201933981,0.775013506916695,-0.896505650839171
"54","10",294,0,-0.0898709570679222,0,0.140391662484035,0.653484909230362,0.352897511040158,0,1.58932184358736,0.590997890463708,0.894962919329894,0.775013506916695,-0.896505650839171
"55","10",295,1,0.458116564242517,0,0.140391662484035,0.653484909230362,0.562956980076009,1,3.65540943680336,-1.29871452097485,0.756756583759579,0.775013506916695,-0.896505650839171
"56","10",296,0,0.21353995726001,0,0.140391662484035,0.653484909230362,0.0630510962489603,0,0.947711606989331,1.34575208100825,0.674771584146152,0.775013506916695,-0.896505650839171
"57","10",297,0,1.55186529394669,0,0.140391662484035,0.653484909230362,0.0181486404132576,0,0.638513494470562,1.13740980475334,0.11356672892585,0.775013506916695,-0.896505650839171
"58","10",298,1,-0.72497845538578,0,0.140391662484035,0.653484909230362,0.135155659816406,0,2.13400683459678,0.255997859362193,-1.17068716280482,0.775013506916695,-0.896505650839171
"59","10",299,1,-0.526683460484409,0,0.140391662484035,0.653484909230362,0.229207937976765,0,3.02293041195326,-1.04417008899276,0.394251126382109,0.775013506916695,-0.896505650839171
"60","10",300,1,0.779084991411203,0,0.140391662484035,0.653484909230362,0.607007407355591,1,3.32807129144726,-0.398919289655931,0.758479670771173,0.775013506916695,-0.896505650839171
"61","100",2971,0,-1.09308823718279,0,0.738184039713815,-0.738366399135741,0.239068087704717,0,1.12986715213645,-0.579972701369293,-0.272131115504022,2.1898249910324,1.02785570534753
"62","100",2972,0,0.21947296329509,0,0.738184039713815,-0.738366399135741,0.0501845951759444,0,0.339917120024204,0.0556802840354692,1.16864610180935,2.1898249910324,1.02785570534753
"63","100",2973,0,-0.164579399388368,0,0.738184039713815,-0.738366399135741,0.953363573446978,1,0.864452529462609,-1.65755261583614,0.655932493250881,2.1898249910324,1.02785570534753
"64","100",2974,0,0.00153643554379499,0,0.738184039713815,-0.738366399135741,0.0795483544411106,0,0.41350503329498,-0.600817085238153,0.652681815314336,2.1898249910324,1.02785570534753
"65","100",2975,0,-0.849437723559,0,0.738184039713815,-0.738366399135741,0.843024953885287,1,0.190949451070514,-0.645104529403297,-0.634567185288066,2.1898249910324,1.02785570534753
"66","100",2976,0,0.373013839707804,0,0.738184039713815,-0.738366399135741,0.0890491400106543,0,-0.104191237394577,0.873511606228895,-0.095320472054498,2.1898249910324,1.02785570534753
"67","100",2977,0,0.0289161929089026,0,0.738184039713815,-0.738366399135741,0.900812136204722,1,0.837681466843657,1.21032630526961,0.515597276580738,2.1898249910324,1.02785570534753
"68","100",2978,1,-0.384137093726695,0,0.738184039713815,-0.738366399135741,0.156453377338098,0,1.39527030773896,0.89829488240815,-0.737043542469627,2.1898249910324,1.02785570534753
"69","100",2979,0,-0.254028415164567,0,0.738184039713815,-0.738366399135741,0.0197120675373668,0,0.21966043342145,-0.746259693378888,0.575572638033738,2.1898249910324,1.02785570534753
"70","100",2980,0,-0.26109638499302,0,0.738184039713815,-0.738366399135741,0.614337977588819,1,-0.0699735635107978,0.527912984315017,-0.479841315146912,2.1898249910324,1.02785570534753
"71","100",2981,1,0.446292039346305,0,0.738184039713815,-0.738366399135741,0.666509779433205,1,3.03480787940456,1.02474913057118,-0.946814071451605,2.1898249910324,1.02785570534753
"72","100",2982,1,-0.101295889735657,0,0.738184039713815,-0.738366399135741,0.430366738169158,0,0.333565518022352,0.514533043752726,-0.227836227578507,2.1898249910324,1.02785570534753
"73","100",2983,1,-1.5641224214491,0,0.738184039713815,-0.738366399135741,0.205549480867602,0,3.09223535763707,-0.311187512329869,0.199738200265218,2.1898249910324,1.02785570534753
"74","100",2984,1,2.49105784795194,0,0.738184039713815,-0.738366399135741,0.0445310353680765,0,-1.6134982703031,-0.504681698302634,-0.784304036478632,2.1898249910324,1.02785570534753
"75","100",2985,0,-1.12592453871142,0,0.738184039713815,-0.738366399135741,0.678929321019476,1,1.05587690716395,0.927868969819933,0.727671788906308,2.1898249910324,1.02785570534753
"76","100",2986,0,1.41219310447559,0,0.738184039713815,-0.738366399135741,0.134534183628984,0,0.32312204728425,0.0548517670475746,0.676705997752959,2.1898249910324,1.02785570534753
"77","100",2987,1,-0.15302205482945,0,0.738184039713815,-0.738366399135741,0.00990735987572184,0,0.623831443994222,0.443983139102157,-0.697862158659578,2.1898249910324,1.02785570534753
"78","100",2988,0,0.886378642749916,0,0.738184039713815,-0.738366399135741,0.916862012218731,1,1.33658400508302,0.0273882427265931,-1.15562948449322,2.1898249910324,1.02785570534753
"79","100",2989,1,0.807335988965248,0,0.738184039713815,-0.738366399135741,0.477345114657764,0,-1.09262020421511,0.0956754234642343,1.76328894177989,2.1898249910324,1.02785570534753
"80","100",2990,0,1.52140834548954,0,0.738184039713815,-0.738366399135741,0.267940919494557,0,-0.450631768932026,-0.180312012067216,-0.532124235392348,2.1898249910324,1.02785570534753
"81","100",2991,1,1.18798483865503,0,0.738184039713815,-0.738366399135741,0.780642818418578,1,1.10014288965122,2.44494569719906,-0.209268405508515,2.1898249910324,1.02785570534753
"82","100",2992,1,-1.0571904225236,0,0.738184039713815,-0.738366399135741,0.68000603550691,1,1.46323979616514,-1.5059904583955,-0.985997933113617,2.1898249910324,1.02785570534753
"83","100",2993,1,0.655997105982369,0,0.738184039713815,-0.738366399135741,0.118821501132754,0,-0.815687097304173,-1.77832118865608,2.01658031379097,2.1898249910324,1.02785570534753
"84","100",2994,1,0.513125546619774,0,0.738184039713815,-0.738366399135741,0.495843242043093,0,0.36296627691592,-0.625705624105024,-0.852602374230373,2.1898249910324,1.02785570534753
"85","100",2995,0,1.0050608126199,0,0.738184039713815,-0.738366399135741,0.781276635355154,1,0.576539221024268,-0.217446347392875,0.613573907412626,2.1898249910324,1.02785570534753
"86","100",2996,0,-0.828185745677534,0,0.738184039713815,-0.738366399135741,0.677780245697409,1,1.35099538645794,0.880030647045809,0.891866592167017,2.1898249910324,1.02785570534753
"87","100",2997,0,-0.398444978366822,0,0.738184039713815,-0.738366399135741,0.100995986523827,0,1.4380651740357,0.611097573137078,0.471362487475813,2.1898249910324,1.02785570534753
"88","100",2998,1,1.08184431543338,0,0.738184039713815,-0.738366399135741,0.346946056324564,0,-1.88628129089519,1.01168805045707,-0.32945464778846,2.1898249910324,1.02785570534753
"89","100",2999,1,-1.08694687102623,0,0.738184039713815,-0.738366399135741,0.667281071540983,1,2.31439553622082,-0.722637658181119,0.981754227362265,2.1898249910324,1.02785570534753
"90","100",3000,0,-0.479772471349335,0,0.738184039713815,-0.738366399135741,0.490895004780247,0,0.446640433139879,-0.446589809642071,0.239867153090892,2.1898249910324,1.02785570534753
"91","101",3001,1,-1.31516422241121,0,0.73711624997668,-1.02777151587677,0.114580706205979,0,3.72571334049098,0.432587286508124,0.481518386014916,-0.180525043981574,-1.37866905128676
"92","101",3002,0,1.32173731711653,0,0.73711624997668,-1.02777151587677,0.236723413562957,0,0.95604148395672,-0.740200158632697,2.10614232967616,-0.180525043981574,-1.37866905128676
"93","101",3003,0,-0.151942862935434,0,0.73711624997668,-1.02777151587677,0.0356241887071865,0,0.372961853770189,1.2487917549408,-0.994357274302551,-0.180525043981574,-1.37866905128676
"94","101",3004,0,0.386347905513301,0,0.73711624997668,-1.02777151587677,0.285789368884169,0,-0.51090568341935,-0.599343440385491,-0.857646662844424,-0.180525043981574,-1.37866905128676
"95","101",3005,0,-0.733030701721361,0,0.73711624997668,-1.02777151587677,0.586647014347005,1,-0.891201349559775,-0.543182720418875,0.479580302430649,-0.180525043981574,-1.37866905128676
"96","101",3006,0,0.31752246138039,0,0.73711624997668,-1.02777151587677,0.538758937477759,1,0.254989752636371,-0.637277431637197,0.120788730432371,-0.180525043981574,-1.37866905128676
"97","101",3007,1,1.67600749191665,0,0.73711624997668,-1.02777151587677,0.226468756807174,0,-0.177726245431978,-2.11280402794362,1.82161135162693,-0.180525043981574,-1.37866905128676
"98","101",3008,1,0.247998755285592,0,0.73711624997668,-1.02777151587677,0.27592080884242,0,0.20432789881303,1.660435458311,-1.10672385824177,-0.180525043981574,-1.37866905128676
"99","101",3009,1,1.45507904668033,0,0.73711624997668,-1.02777151587677,0.619417029813555,1,3.88365392537662,0.56238928868009,-0.979373092390248,-0.180525043981574,-1.37866905128676
"100","101",3010,0,-0.163914016915659,0,0.73711624997668,-1.02777151587677,0.239757337441521,0,0.564313116817669,-0.296089226138061,-0.987933432890955,-0.180525043981574,-1.37866905128676
"101","101",3011,0,-0.819956934650273,0,0.73711624997668,-1.02777151587677,0.403512905010126,0,-0.736881925024986,0.962254840084709,-0.270095320977957,-0.180525043981574,-1.37866905128676
"102","101",3012,1,-0.13201010510962,0,0.73711624997668,-1.02777151587677,0.0227203908827956,0,-1.71943541911092,-0.157091280924644,0.792135282712477,-0.180525043981574,-1.37866905128676
"103","101",3013,0,-0.92165512118266,0,0.73711624997668,-1.02777151587677,0.602955360376385,1,1.17438863911333,-0.547512885701009,-0.427267682400701,-0.180525043981574,-1.37866905128676
"104","101",3014,0,1.23462623022392,0,0.73711624997668,-1.02777151587677,0.0303513812878043,0,0.417350515556027,-1.32552980697024,1.00598399105197,-0.180525043981574,-1.37866905128676
"105","101",3015,0,1.25454742980534,0,0.73711624997668,-1.02777151587677,0.108176889886533,0,0.63965872866533,0.716534139263613,-0.338240566017264,-0.180525043981574,-1.37866905128676
"106","101",3016,1,1.34777252510405,0,0.73711624997668,-1.02777151587677,0.0273063811302742,0,0.984088945091064,-0.560740343573041,0.18437237806842,-0.180525043981574,-1.37866905128676
"107","101",3017,0,-1.95814928266507,0,0.73711624997668,-1.02777151587677,0.0332494730161379,0,-0.338292535506429,-0.00126611935071612,0.0152816894173127,-0.180525043981574,-1.37866905128676
"108","101",3018,1,-0.776785734648913,0,0.73711624997668,-1.02777151587677,0.346050436104788,0,1.45237566034689,0.815795503651594,-0.45836311011302,-0.180525043981574,-1.37866905128676
"109","101",3019,1,0.559645171322801,0,0.73711624997668,-1.02777151587677,0.461958541311028,0,1.847021813549,1.91043212026707,-0.467236018906702,-0.180525043981574,-1.37866905128676
"110","101",3020,1,1.92171856245319,0,0.73711624997668,-1.02777151587677,0.528912231469899,1,2.60045228996038,-0.270137277074571,1.33069634642873,-0.180525043981574,-1.37866905128676
"111","101",3021,0,-0.909701288327493,0,0.73711624997668,-1.02777151587677,0.261879389606085,0,1.56950352450106,0.0819760669411491,0.216671081501619,-0.180525043981574,-1.37866905128676
"112","101",3022,1,2.20955986550869,0,0.73711624997668,-1.02777151587677,0.0335063117467456,0,1.33460925135642,-0.189328556684538,0.481188851973911,-0.180525043981574,-1.37866905128676
"113","101",3023,1,0.00505055056736536,0,0.73711624997668,-1.02777151587677,0.157373950337408,0,1.15610807642712,1.19834903715608,-0.520229234981446,-0.180525043981574,-1.37866905128676
"114","101",3024,0,0.659452050321003,0,0.73711624997668,-1.02777151587677,0.0968291267083221,0,1.27056233612113,-0.0253920476272251,-1.45292650630505,-0.180525043981574,-1.37866905128676
"115","101",3025,0,-0.501665719508246,0,0.73711624997668,-1.02777151587677,0.0109387290985295,0,0.00808901600334588,3.09034512264819,0.796626185832921,-0.180525043981574,-1.37866905128676
"116","101",3026,1,-0.16360063715653,0,0.73711624997668,-1.02777151587677,0.187066687609105,0,1.04805119360287,1.55339918731343,0.465329748500464,-0.180525043981574,-1.37866905128676
"117","101",3027,1,0.285027658839397,0,0.73711624997668,-1.02777151587677,0.0292556491364363,0,1.44254946464539,-0.472896440593076,0.269961538380608,-0.180525043981574,-1.37866905128676
"118","101",3028,0,-0.26064871580874,0,0.73711624997668,-1.02777151587677,0.823467654435047,1,0.947399964445179,0.948009767797828,0.677732373214783,-0.180525043981574,-1.37866905128676
"119","101",3029,0,0.500920432292103,0,0.73711624997668,-1.02777151587677,0.832964829312603,1,0.923731894581937,-0.887419631327692,-0.531924238611981,-0.180525043981574,-1.37866905128676
"120","101",3030,1,0.255881531207192,0,0.73711624997668,-1.02777151587677,0.780111658359682,1,1.18153159012949,0.207550005685174,0.151032792294645,-0.180525043981574,-1.37866905128676
"121","102",3031,0,0.0112603805733483,1,0.900921405060217,0.230991403779693,0.490109020472943,0,4.38319200037104,0.390585399471712,-0.96680549841381,-0.223885156664049,-2.32097938631557
"122","102",3032,1,1.50631685568789,1,0.900921405060217,0.230991403779693,0.00151636177668544,0,2.03098454433996,-0.390896149042702,0.620452612869267,-0.223885156664049,-2.32097938631557
"123","102",3033,1,-0.24325059333379,1,0.900921405060217,0.230991403779693,0.0382207313078528,0,2.80752407149937,-0.331334840381503,-0.188733320231633,-0.223885156664049,-2.32097938631557
"124","102",3034,1,-0.188675233090571,1,0.900921405060217,0.230991403779693,0.633994395061852,1,5.10766821457361,-0.851361659759833,-0.588481130833981,-0.223885156664049,-2.32097938631557
"125","102",3035,0,0.915126695748807,1,0.900921405060217,0.230991403779693,0.339230657597392,0,2.80318943768105,-0.707542915820371,1.05711312015244,-0.223885156664049,-2.32097938631557
"126","102",3036,0,-0.0882162997976349,1,0.900921405060217,0.230991403779693,0.354170481509616,0,3.51827069567359,1.31809054910148,1.89966181846257,-0.223885156664049,-2.32097938631557
"127","102",3037,0,-0.284746767801226,1,0.900921405060217,0.230991403779693,0.555549880664472,1,3.86569295523427,-0.380419037699959,0.654225477739642,-0.223885156664049,-2.32097938631557
"128","102",3038,0,0.24333724702133,1,0.900921405060217,0.230991403779693,0.0211594694630395,0,3.44196843062914,0.506579081434694,0.0123243902271131,-0.223885156664049,-2.32097938631557
"129","102",3039,0,-0.00565927350410324,1,0.900921405060217,0.230991403779693,0.689004747606684,1,2.11206187924763,0.11189841295816,-0.405326941732501,-0.223885156664049,-2.32097938631557
"130","102",3040,1,-0.678864560457488,1,0.900921405060217,0.230991403779693,0.0969951720224431,0,2.9359547534235,1.15773913307465,-0.580646353822036,-0.223885156664049,-2.32097938631557
"131","102",3041,0,-0.00393435589475239,1,0.900921405060217,0.230991403779693,0.921584672652682,1,3.42913569539294,-0.442965614340317,-1.19810191494599,-0.223885156664049,-2.32097938631557
"132","102",3042,1,-1.23693366051371,1,0.900921405060217,0.230991403779693,0.0276941655314798,0,2.29277938550705,-0.930255906972371,0.188894720020348,-0.223885156664049,-2.32097938631557
"133","102",3043,1,0.739118483458851,1,0.900921405060217,0.230991403779693,0.0370911759002835,0,0.924498842902746,0.954567699054165,-0.19742771382439,-0.223885156664049,-2.32097938631557
"134","102",3044,1,0.779005777916403,1,0.900921405060217,0.230991403779693,0.163438364350803,0,1.518979823862,-0.458520171420142,0.30328410088063,-0.223885156664049,-2.32097938631557
"135","102",3045,0,-0.0150731266880021,1,0.900921405060217,0.230991403779693,0.00899402984087263,0,3.92829597056893,-0.834737561228479,0.370536259186604,-0.223885156664049,-2.32097938631557
"136","102",3046,0,-0.489743361505193,1,0.900921405060217,0.230991403779693,0.259566984086269,0,3.02867132411257,-1.74059292510596,0.636650066317265,-0.223885156664049,-2.32097938631557
"137","102",3047,0,-1.56801547083399,1,0.900921405060217,0.230991403779693,0.415287572646895,0,3.91845126157138,-0.103179898222889,0.906566300681573,-0.223885156664049,-2.32097938631557
"138","102",3048,0,-0.040908240119207,1,0.900921405060217,0.230991403779693,0.535364739020012,1,3.25055540337422,1.70874425772898,0.537295222858458,-0.223885156664049,-2.32097938631557
"139","102",3049,1,-1.14154667719755,1,0.900921405060217,0.230991403779693,0.794526090079893,1,2.42720002487208,-0.424817712274636,-0.977261156843365,-0.223885156664049,-2.32097938631557
"140","102",3050,1,-0.303278592435714,1,0.900921405060217,0.230991403779693,0.010300958293211,0,3.74658887366042,-0.13817664399651,1.64194521177949,-0.223885156664049,-2.32097938631557
"141","102",3051,0,1.14302784058348,1,0.900921405060217,0.230991403779693,0.226308378091097,0,3.22575591537225,-2.12956263982262,-0.755177942565464,-0.223885156664049,-2.32097938631557
"142","102",3052,1,1.48584008425663,1,0.900921405060217,0.230991403779693,0.0356828174249822,0,3.18192962181396,-2.10973415162171,-1.38970554946322,-0.223885156664049,-2.32097938631557
"143","102",3053,1,-1.8636267002896,1,0.900921405060217,0.230991403779693,0.5724968442303,1,3.6766947535575,1.60802725955731,-0.81277241984981,-0.223885156664049,-2.32097938631557
"144","102",3054,0,2.54220398134366,1,0.900921405060217,0.230991403779693,0.168175028213633,0,2.9353735343313,-0.0682145561423993,1.059195238109,-0.223885156664049,-2.32097938631557
"145","102",3055,0,-0.277743627199102,1,0.900921405060217,0.230991403779693,0.0722537396766424,0,1.69353838465345,0.376875907281674,0.295707877012092,-0.223885156664049,-2.32097938631557
"146","102",3056,1,-0.134174595683254,1,0.900921405060217,0.230991403779693,0.780534301260631,1,1.06221234188674,-0.285992988704972,0.89641908850262,-0.223885156664049,-2.32097938631557
"147","102",3057,1,0.138466885940865,1,0.900921405060217,0.230991403779693,0.701510083796369,1,3.1448649901643,0.616260868686582,-0.244297304000545,-0.223885156664049,-2.32097938631557
"148","102",3058,1,1.546068921034,1,0.900921405060217,0.230991403779693,0.0100538900086864,0,4.06506809833854,1.11990686365979,-0.863067628965734,-0.223885156664049,-2.32097938631557
"149","102",3059,1,-1.82778424655917,1,0.900921405060217,0.230991403779693,0.418140041828121,0,2.37672164511818,-2.08030210413111,2.19889604057809,-0.223885156664049,-2.32097938631557
"150","102",3060,1,0.181590967952601,1,0.900921405060217,0.230991403779693,0.351310622729895,0,3.40948878360061,0.286009804090389,0.564338594340532,-0.223885156664049,-2.32097938631557
"151","103",3061,1,-0.60202569023927,0,0.280312532326207,0.921838054646653,0.0374321785928009,0,0.641960066249455,0.414974733325239,-0.743492350693697,0.345739581846395,0.0776918146810411
"152","103",3062,0,-0.0272726937399353,0,0.280312532326207,0.921838054646653,0.223292291758044,0,0.0377720680217341,0.296997687104312,1.90930473589311,0.345739581846395,0.0776918146810411
"153","103",3063,1,1.1448042226912,0,0.280312532326207,0.921838054646653,0.0902294915930579,0,0.923641512091529,0.377334588198128,1.19414101894358,0.345739581846395,0.0776918146810411
"154","103",3064,1,-0.363043510112809,0,0.280312532326207,0.921838054646653,0.483416339488966,0,0.516823253028752,-0.0152680082075212,-0.102549590702,0.345739581846395,0.0776918146810411
"155","103",3065,1,0.743059258517426,0,0.280312532326207,0.921838054646653,0.223038384243724,0,0.196135444281923,1.15966725434515,1.07861664697924,0.345739581846395,0.0776918146810411
